Código;Fundo;Data;Cota;Variação;Captação;Resgate;PL;Cotistas
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;09/06/2022;2,239233;-0,06%;R$ 457.686,97;R$ 1.437.967,36;R$ 447.224.814,83;3.914
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;08/06/2022;2,240651;-0,06%;R$ 521.000,00;R$ 2.211.349,96;R$ 448.489.023,57;3.921
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;07/06/2022;2,242063;-0,28%;R$ 1.064.500,00;R$ 1.271.306,28;R$ 450.462.999,23;3.927
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;06/06/2022;2,2484;0,10%;R$ 444.748,22;R$ 1.524.477,48;R$ 451.943.546,92;3.926
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;03/06/2022;2,246224;0,11%;R$ 1.055.269,63;R$ 1.929.566,09;R$ 452.584.788,22;3.936
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;02/06/2022;2,243688;0,03%;R$ 398.700,00;R$ 882.658,79;R$ 452.947.280,49;3.938
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;01/06/2022;2,243007;0,16%;R$ 544.920,76;R$ 433.896,48;R$ 453.293.450,36;3.941
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;31/05/2022;2,239383;0,29%;R$ 671.139,55;R$ 5.689.193,18;R$ 452.450.356,85;3.942
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;30/05/2022;2,232836;-0,12%;R$ 409.750,00;R$ 3.005.300,76;R$ 456.130.926,46;3.954
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;27/05/2022;2,235534;-0,11%;R$ 570.000,00;R$ 1.359.743,18;R$ 459.280.695,27;3.964
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;26/05/2022;2,237918;0,07%;R$ 693.660,00;R$ 328.228,25;R$ 460.561.226,00;3.969
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;25/05/2022;2,236383;-0,02%;R$ 624.497,85;R$ 696.740,29;R$ 459.880.077,86;3.969
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;24/05/2022;2,236896;-0,09%;R$ 605.352,37;R$ 903.636,52;R$ 460.057.766,84;3.967
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;23/05/2022;2,23901;-0,03%;R$ 1.011.476,72;R$ 883.565,00;R$ 460.791.135,96;3.967
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;20/05/2022;2,23961;0,01%;R$ 619.702,34;R$ 409.368,76;R$ 460.786.763,82;3.961
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;19/05/2022;2,239463;-0,13%;R$ 2.538.264,06;R$ 572.958,76;R$ 460.546.032,79;3.961
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;18/05/2022;2,242298;-0,04%;R$ 2.837.579,41;R$ 358.972,27;R$ 459.161.307,45;3.960
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;17/05/2022;2,243303;-0,03%;R$ 589.632,00;R$ 336.963,33;R$ 456.887.482,33;3.955
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;16/05/2022;2,244042;0,18%;R$ 1.031.795,23;R$ 737.279,02;R$ 456.785.140,03;3.952
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;13/05/2022;2,239995;0,20%;R$ 716.757,09;R$ 666.692,32;R$ 455.667.400,75;3.953
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;12/05/2022;2,235588;0,07%;R$ 1.467.940,54;R$ 1.406.486,07;R$ 454.721.022,40;3.952
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;11/05/2022;2,234063;0,23%;R$ 2.771.088,36;R$ 339.872,27;R$ 454.349.373,26;3.949
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;10/05/2022;2,228946;-0,08%;R$ 581.532,21;R$ 316.135,37;R$ 450.883.050,63;3.943
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;09/05/2022;2,230735;0,01%;R$ 1.238.841,52;R$ 526.486,75;R$ 450.979.357,58;3.938
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;06/05/2022;2,230427;-0,01%;R$ 979.823,83;R$ 491.101,65;R$ 450.204.839,16;3.934
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;05/05/2022;2,23059;-0,09%;R$ 846.538,53;R$ 985.454,91;R$ 449.748.882,10;3.934
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;04/05/2022;2,232694;0,29%;R$ 822.150,00;R$ 659.636,66;R$ 450.312.159,49;3.930
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;03/05/2022;2,226342;0,16%;R$ 528.041,31;R$ 521.063,63;R$ 448.869.092,51;3.922
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;02/05/2022;2,222882;0,00%;R$ 1.020.446,63;R$ 403.119,75;R$ 448.164.505,65;3.921
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;29/04/2022;2,222889;0,02%;R$ 1.510.233,38;R$ 880.959,65;R$ 447.548.561,79;3.918
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;28/04/2022;2,222541;0,16%;R$ 797.600,00;R$ 333.401,13;R$ 446.849.230,69;3.914
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;27/04/2022;2,218986;0,20%;R$ 578.741,00;R$ 1.365.086,83;R$ 445.671.104,78;3.911
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;26/04/2022;2,214568;-0,05%;R$ 232.000,00;R$ 1.125.400,91;R$ 445.568.576,20;3.910
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;25/04/2022;2,215674;0,06%;R$ 1.024.798,52;R$ 1.220.336,00;R$ 446.684.883,00;3.912
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;22/04/2022;2,21429;0,02%;R$ 191.170,00;R$ 970.179,74;R$ 446.601.422,43;3.914
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;20/04/2022;2,213758;0,07%;R$ 396.380,00;R$ 1.788.541,44;R$ 447.272.843,03;3.918
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;19/04/2022;2,212265;-0,03%;R$ 494.497,60;R$ 825.237,35;R$ 448.362.498,49;3.925
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;18/04/2022;2,212847;0,24%;R$ 244.005,94;R$ 790.401,36;R$ 448.811.111,69;3.926
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;14/04/2022;2,2075;0,17%;R$ 806.077,37;R$ 922.271,08;R$ 448.271.892,62;3.928
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;13/04/2022;2,203739;0,18%;R$ 358.554,38;R$ 550.592,12;R$ 447.624.015,03;3.930
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;12/04/2022;2,1997;0,06%;R$ 373.638,90;R$ 1.240.510,26;R$ 446.995.251,39;3.928
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;11/04/2022;2,198307;-0,23%;R$ 1.151.000,00;R$ 1.410.760,74;R$ 447.578.529,96;3.933
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;08/04/2022;2,203317;0,12%;R$ 389.707,11;R$ 1.408.743,69;R$ 448.858.997,13;3.935
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;07/04/2022;2,200613;0,08%;R$ 903.000,00;R$ 1.541.251,51;R$ 449.325.814,97;3.941
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;06/04/2022;2,198835;0,08%;R$ 124.598,03;R$ 1.851.100,39;R$ 449.600.549,21;3.948
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;05/04/2022;2,197046;-0,12%;R$ 354.000,00;R$ 5.355.815,52;R$ 450.959.843,03;3.955
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;04/04/2022;2,199626;0,05%;R$ 215.259,74;R$ 1.749.714,57;R$ 456.497.159,07;3.964
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;01/04/2022;2,19861;0,34%;R$ 185.000,00;R$ 1.415.929,20;R$ 457.820.046,66;3.972
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;31/03/2022;2,19116;-0,04%;R$ 722.500,00;R$ 463.097,03;R$ 457.495.559,97;3.978
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;30/03/2022;2,192062;-0,14%;R$ 347.000,00;R$ 1.647.445,78;R$ 457.424.235,37;3.982
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;29/03/2022;2,195239;-0,12%;R$ 222.000,00;R$ 5.619.286,34;R$ 459.389.674,16;3.983
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;28/03/2022;2,19785;0,01%;R$ 278.747,83;R$ 5.866.540,39;R$ 465.339.765,41;3.985
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;25/03/2022;2,197528;0,30%;R$ 207.000,00;R$ 1.725.685,24;R$ 470.858.514,98;3.995
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;24/03/2022;2,190928;0,53%;R$ 364.600,00;R$ 2.036.890,65;R$ 470.958.479,04;3.999
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;23/03/2022;2,179447;0,16%;R$ 855.000,00;R$ 3.526.808,89;R$ 470.154.085,56;4.004
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;22/03/2022;2,175979;0,26%;R$ 558.800,00;R$ 1.348.958,26;R$ 472.073.513,33;4.024
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;21/03/2022;2,170327;0,16%;R$ 236.850,00;R$ 1.924.375,76;R$ 471.635.328,26;4.031
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;18/03/2022;2,166768;0,26%;R$ 621.000,00;R$ 1.377.908,73;R$ 472.546.671,20;4.043
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;17/03/2022;2,161159;0,38%;R$ 130.614,00;R$ 2.397.122,79;R$ 472.078.526,74;4.050
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;16/03/2022;2,153022;-0,07%;R$ 60.000,00;R$ 3.211.982,56;R$ 472.558.996,76;4.063
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;15/03/2022;2,154509;0,16%;R$ 533.425,99;R$ 1.807.565,47;R$ 476.039.466,21;4.078
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;14/03/2022;2,150973;-0,06%;R$ 226.013,55;R$ 3.520.433,42;R$ 476.530.362,29;4.089
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;11/03/2022;2,152253;0,17%;R$ 287.897,94;R$ 2.112.912,29;R$ 480.110.252,55;4.106
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;10/03/2022;2,148544;0,10%;R$ 91.200,00;R$ 3.002.731,17;R$ 481.104.742,48;4.120
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;09/03/2022;2,146503;0,24%;R$ 46.400,00;R$ 1.862.969,92;R$ 483.556.472,88;4.144
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;08/03/2022;2,141428;0,09%;R$ 218.300,00;R$ 1.476.324,74;R$ 484.225.388,07;4.154
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;07/03/2022;2,139467;-0,04%;R$ 417.700,00;R$ 1.775.000,83;R$ 485.038.927,10;4.168
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;04/03/2022;2,140269;-0,08%;R$ 103.000,00;R$ 763.639,65;R$ 486.578.484,06;4.181
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;03/03/2022;2,142056;0,04%;R$ 53.708,61;R$ 2.883.040,17;R$ 487.646.046,73;4.194
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;02/03/2022;2,141201;0,07%;R$ 301.552,12;R$ 1.227.638,98;R$ 490.279.625,67;4.218
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;25/02/2022;2,139632;0,09%;R$ 82.937,50;R$ 3.166.878,74;R$ 490.845.639,23;4.228
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;24/02/2022;2,137655;0,03%;R$ 69.000,00;R$ 1.491.281,11;R$ 493.473.173,74;4.254
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;23/02/2022;2,137021;0,15%;R$ 54.584,98;R$ 1.517.888,28;R$ 494.748.694,24;4.264
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;22/02/2022;2,133726;-0,06%;R$ 50.800,00;R$ 2.262.199,02;R$ 495.446.874,79;4.280
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;21/02/2022;2,134952;0,05%;R$ 168.725,00;R$ 1.941.405,58;R$ 497.944.428,36;4.292
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;18/02/2022;2,133929;0,01%;R$ 68.600,00;R$ 7.715.140,99;R$ 499.477.610,95;4.304
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;17/02/2022;2,133791;-0,06%;R$ 105.000,00;R$ 2.073.261,70;R$ 507.091.392,04;4.328
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;16/02/2022;2,135067;0,01%;R$ 46.000,00;R$ 2.545.668,29;R$ 509.364.052,39;4.357
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;15/02/2022;2,134748;0,24%;R$ 12.000,00;R$ 4.261.409,72;R$ 511.787.054,30;4.371
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;14/02/2022;2,129721;0,14%;R$ 5.000,00;R$ 2.659.888,04;R$ 514.821.352,46;4.393
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;11/02/2022;2,126801;-0,04%;R$ 27.000,00;R$ 5.730.229,50;R$ 516.766.816,62;4.407
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;10/02/2022;2,127702;0,01%;R$ 0,00;R$ 4.428.631,64;R$ 522.691.378,81;4.422
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;09/02/2022;2,127442;-0,21%;R$ 30.000,00;R$ 5.059.437,35;R$ 527.055.689,11;4.446
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;08/02/2022;2,13185;-0,10%;R$ 46.484,14;R$ 5.748.244,16;R$ 533.187.434,67;4.468
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;07/02/2022;2,13408;0,09%;R$ 382.000,00;R$ 1.724.518,56;R$ 539.453.033,43;4.490
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;04/02/2022;2,132238;-0,09%;R$ 93.000,00;R$ 4.654.011,55;R$ 540.328.561,32;4.501
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;03/02/2022;2,134115;0,40%;R$ 57.400,00;R$ 3.089.566,08;R$ 545.369.452,48;4.531
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;02/02/2022;2,125653;0,15%;R$ 114.100,00;R$ 1.956.713,36;R$ 546.226.926,48;4.548
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;01/02/2022;2,122486;0,14%;R$ 54.700,00;R$ 1.880.745,48;R$ 547.253.026,93;4.556
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;31/01/2022;2,119543;-0,07%;R$ 63.653,49;R$ 2.348.803,80;R$ 548.317.849,24;4.575
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;28/01/2022;2,1211;0,09%;R$ 68.976,67;R$ 1.372.714,02;R$ 551.007.474,14;4.586
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;27/01/2022;2,119115;-0,18%;R$ 6.031,14;R$ 3.732.188,96;R$ 551.794.216,81;4.603
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;26/01/2022;2,122972;0,00%;R$ 23.200,00;R$ 1.426.877,91;R$ 556.531.531,95;4.618
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;25/01/2022;2,122911;-0,06%;R$ 146.100,00;R$ 1.108.735,44;R$ 557.919.278,41;4.630
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;24/01/2022;2,124129;0,14%;R$ 5.000,00;R$ 1.414.655,55;R$ 559.202.427,96;4.644
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;21/01/2022;2,121191;-0,09%;R$ 207.860,03;R$ 1.858.682,58;R$ 559.836.745,12;4.661
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;20/01/2022;2,123121;0,14%;R$ 20.600,00;R$ 1.450.503,76;R$ 561.998.314,35;4.675
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;19/01/2022;2,120119;0,25%;R$ 109.925,00;R$ 1.629.664,11;R$ 562.631.788,36;4.689
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;18/01/2022;2,114934;0,02%;R$ 36.959,00;R$ 2.727.427,65;R$ 562.771.639,54;4.703
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;17/01/2022;2,114462;-0,17%;R$ 672.100,00;R$ 5.886.349,65;R$ 565.336.092,98;4.719
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;14/01/2022;2,118039;0,04%;R$ 139.800,00;R$ 2.134.512,57;R$ 571.515.295,22;4.738
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;13/01/2022;2,117103;-0,02%;R$ 30.600,00;R$ 21.603.080,00;R$ 573.256.776,78;4.754
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;12/01/2022;2,117449;0,16%;R$ 17.094,57;R$ 2.395.613,05;R$ 594.926.240,62;4.779
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;11/01/2022;2,114159;0,03%;R$ 112.223,00;R$ 3.717.727,56;R$ 596.376.743,84;4.795
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;10/01/2022;2,113539;0,14%;R$ 10.500,00;R$ 7.200.266,00;R$ 599.806.378,44;4.817
13004;FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST CAIXA FOCO ÍNDICE DE PREÇOS RENDA FIXA LONGO PRAZO;07/01/2022;2,110659;-0,11%;R$ 8.000,00;R$ 4.291.937,91;R$ 606.168.898,23;4.844
